Month,Bias,Total Return,Annualized Return,Sharpe Ratio,Max Drawdown
nov_23,Lookahead Bias,8.863726607302468,3244935152820.727,14.56766458544155,-0.16499158845685735
nov_23,No Lookahead Bias,-0.12333557825750452,-0.8092392093216225,-0.9212843685821933,-0.39490555682721684
oct_23,Lookahead Bias,16.37093682371144,4024128348304475.0,10.31200471927411,-0.17366159225790478
oct_23,No Lookahead Bias,0.7117708467767176,866.3511190696871,4.552102884881621,-0.24984810417281
