timestamp,open,high,low,close,volume,trades,return,log_return,cumulative_return,sharpe_ratio,cum_max,drawdown,turnover
2025-06-23 23:40:00+00:00,0.00018080659609074,0.00022304277339835,0.00018080659609074,0.00018080659609074,5470.586639352571,6,0.012864776207514916,0.012782727913441596,0.012864776207514916,1.5569438796365573,0.00018080659609074,0.0,30256565.62112972
2025-06-23 23:30:00+00:00,0.00018557970768462,0.000192458257429,0.00018557970768462,0.00018557970768462,981.8740861139868,4,0.026398990396813593,0.026056550683589166,0.03960338370788796,1.5569438796365573,0.00018557970768462,0.0,5290848.3280004645
2025-06-23 23:20:00+00:00,0.000230898569551459,0.00024522763931766,0.00014369474507266,0.00019999408529251,10954.302293459528,7,0.07767216463335669,0.07480331179433156,0.12035162888064166,1.5569438796365573,0.00019999408529251,0.0,54773131.30254747
2025-06-23 23:10:00+00:00,0.00014338579820907,0.00014338579820907,0.00014329888603992,0.00014338579820907,27.390842215724977,2,-0.283049806201244,-0.33274890551112324,-0.19676368255127197,1.5569438796365573,0.00019999408529251,-0.283049806201244,191028.97607604452
2025-06-23 23:00:00+00:00,0.00014298585655424,0.00014298585655424,0.00014193802090406,0.00014298585655424,569.096160915156,2,-0.0027892696475199097,-0.0027931669087985916,-0.19900412523131739,1.5569438796365573,0.00019999408529251,-0.28504957361559036,3980087.0843423316
2025-06-23 22:50:00+00:00,0.00013541880757665,0.00013541880757665,0.0001267056694458,0.00013541880757665,1278.5165537998337,4,-0.05292166064494319,-0.054373465505695155,-0.24139415709382506,1.5569438796365573,0.00019999408529251,-0.32288593745866356,9441203.749162873
2025-06-23 22:40:00+00:00,0.00013189870625882,0.00013474153217182,0.00013189870625882,0.00013189870625882,326.28374332835205,2,-0.025994183384294933,-0.026338003472726124,-0.2611134964907258,1.5569438796365573,0.00019999408529251,-0.340486964572448,2473744.8348287614
2025-06-23 22:30:00+00:00,0.00013614242239532,0.00013614242239532,0.00013040748668234,0.00013614242239532,618.5782627743047,3,0.03217405429415421,0.03166731010011131,-0.23734052200960065,1.5569438796365573,0.00019999408529251,-0.3192677563628995,4543611.402609866
2025-06-23 22:20:00+00:00,0.000127392650553772,0.00013015892017524,0.00012042825471356,0.00013015892017524,734.0402450291716,3,-0.04395031405204142,-0.044945394532361634,-0.2708596455820447,1.5569438796365573,0.00019999408529251,-0.34918615225610083,5639569.259186336
2025-06-23 22:10:00+00:00,0.00012008635711423,0.00012008635711423,0.00012008635711423,0.00012008635711423,129.1039072248154,1,-0.07738665200547734,-0.08054504016064375,-0.3272853764525374,1.5569438796365573,0.00019999408529251,-0.3995504570118037,1075092.2113659226
2025-06-23 22:00:00+00:00,0.00012041726435813,0.00012041726435813,0.00010822368568666,0.00012041726435813,1513.076461696621,2,0.002755577334944359,0.0027517876918932995,-0.32543165928300444,1.5569438796365573,0.00019999408529251,-0.3978958718603677,12565278.490272107
2025-06-23 21:50:00+00:00,0.00010310506467637,0.00010310506467637,0.00010310506467637,0.00010310506467637,104.65767442173751,1,-0.1437684187067414,-0.1552144005354488,-0.42241328293751723,1.5569438796365573,0.00019999408529251,-0.48445943025980387,1015058.5206482427
