timestamp,open,high,low,close,volume,trades,days_since_launch,return,log_return,cumulative_return,sharpe_ratio,cum_max,drawdown,turnover
2023-05-06 00:00:00+00:00,3.701438925e-09,3.823617273e-09,1.464008996e-09,2.247317795e-09,1937203.6195830607,1214,1,-0.39129325155991235,-0.49641865689990383,-0.39129325155991235,2.6101575835787747,3.691954789e-09,-0.39129325155991235,862006977336759.2
2023-05-07 00:00:00+00:00,2.247728327e-09,2.247728327e-09,1.352136838e-09,1.352136838e-09,108407.19773612727,165,2,-0.39833305240214145,-0.5080512299617259,-0.633761268683835,2.6101575835787747,3.691954789e-09,-0.633761268683835,80174723955067.1
2023-05-08 00:00:00+00:00,1.254100927e-09,5.9289852711e-08,1.071298755e-09,4.0488447473e-08,48777520.809925385,11750,3,28.944045850335748,3.3993305018037256,9.966669362700042,2.6101575835787747,4.0488447473e-08,0.0,1204726875300739.0
2023-05-09 00:00:00+00:00,4.0537100008e-08,1.88836048094e-07,3.4664415235e-08,1.39454890952e-07,90129588.26525389,22149,4,2.4443131227740076,1.23672450077587,36.77264319907142,2.6101575835787747,1.39454890952e-07,0.0,646299227298354.5
2023-05-10 00:00:00+00:00,1.39474972162e-07,1.63324771788e-07,7.1355061979e-08,9.4902663817e-08,53216736.94672786,11469,5,-0.31947410973441404,-0.3848894116693251,24.705261640732406,2.6101575835787747,1.39454890952e-07,-0.31947410973441404,560750718750584.7
2023-05-11 00:00:00+00:00,9.4893621539e-08,1.26349545843e-07,2.7441238042e-08,7.5485328782e-08,39525036.82470992,8893,6,-0.20460263446811444,-0.22891345834392182,19.44589738934639,2.6101575835787747,1.39454890952e-07,-0.4587114997065119,523612170238502.6
2023-05-12 00:00:00+00:00,7.5851362717e-08,9.7262955708e-08,3.2179824168e-08,4.0565694619e-08,19656967.737762697,5587,7,-0.46260160386725147,-0.6210155672995271,9.9875924645295,2.6101575835787747,1.39454890952e-07,-0.7091124280971788,484571210289490.4
2023-05-13 00:00:00+00:00,4.0561583377e-08,7.6043971709e-08,3.3869917232e-08,6.2163296984e-08,14042110.76333548,4273,8,0.5324105150385914,0.426841995631433,15.837502227603796,2.6101575835787747,1.39454890952e-07,-0.5542408261220724,225890701501075.94
2023-05-14 00:00:00+00:00,6.1880681155e-08,9.6512967082e-08,5.8794852543e-08,6.6908065256e-08,13698113.111745168,4926,9,0.07632748747578888,0.07355477182272058,17.12266646800479,2.6101575835787747,1.39454890952e-07,-0.5202171483606869,204730372330065.03
2023-05-15 00:00:00+00:00,6.6945023697e-08,7.2882519765e-08,5.4460788613e-08,6.0074692211e-08,4481306.691109248,1821,10,-0.10213078227347505,-0.10773085856165994,15.271784364746186,2.6101575835787747,1.39454890952e-07,-0.5692177463200085,74595583034692.55
2023-05-16 00:00:00+00:00,5.9985453407e-08,8.4551235262e-08,5.7967505459e-08,7.7033096941e-08,4858270.080215831,2057,11,0.28228866608982517,0.2486465017086495,19.86512466797166,2.6101575835787747,1.39454890952e-07,-0.4476127985535151,63067308379628.07
