timestamp,open,high,low,close,volume,trades,return,log_return,cumulative_return,sharpe_ratio,cum_max,drawdown,turnover
2025-01-04 00:00:00+00:00,0.1286689881270592,0.13469965399703068,0.12701609189230187,0.1294691696053499,30084.97108188907,24,0.003360808377442348,0.0033551734826389296,0.003360808377442348,-0.37594048616612286,0.1294691696053499,0.0,232371.70033294093
2025-01-03 00:00:00+00:00,0.12006855171197091,0.13036560559489258,0.11826117943187556,0.12880073265943662,10949.561504461699,20,-0.005162904403811508,-0.0051762782465268374,-0.001819447558741416,-0.37594048616612286,0.1294691696053499,-0.005162904403811508,85011.63990591226
2025-01-02 00:00:00+00:00,0.11482690928753457,0.12295774415937975,0.11482690928753457,0.12011353146763583,10464.38545305171,16,-0.06744683056089995,-0.0698291109243855,-0.06914356214843254,-0.37594048616612286,0.1294691696053499,-0.07226151342618548,87120.78751819316
2025-01-01 00:00:00+00:00,0.11078967684594555,0.11653327273207538,0.10828664722353866,0.11653327273207538,12187.053024106146,21,-0.029807288919193375,-0.030260555999894946,-0.09688986893376539,-0.37594048616612286,0.1294691696053499,-0.09991488253694636,104580.02884829049
2024-12-31 00:00:00+00:00,0.11052992007925744,0.11415797584015527,0.10655960818421771,0.11102794750558878,27255.111178242725,28,-0.04724251792999956,-0.0483948861285907,-0.13955506549342622,-0.37594048616612286,0.1294691696053499,-0.14243716983722043,245479.73542310862
2024-12-30 00:00:00+00:00,0.1129612557224381,0.11672491291557331,0.10994369484181984,0.11157091483554797,23767.85480674892,42,0.004890366274057811,0.004878447275959812,-0.13534717460503143,-0.37594048616612286,0.1294691696053499,-0.13824337349470683,213029.12897847968
2024-12-29 00:00:00+00:00,0.11936354030312323,0.11936354030312323,0.11300042404858503,0.11300042404858503,12100.147973420972,42,0.012812561545669121,0.012731175120818389,-0.12426875706402174,-0.37594048616612286,0.1294691696053499,-0.1272020636802197,107080.55368197964
2024-12-28 00:00:00+00:00,0.115441588902367,0.11985503880501062,0.11301703397086156,0.11940609043795151,19758.10242592673,42,0.05668710045382075,0.05513863700301898,-0.07462609212516069,-0.37594048616612286,0.1294691696053499,-0.07772567938817276,165469.80437479343
2024-12-27 00:00:00+00:00,0.1121268705739324,0.11990854794297238,0.11171159510558316,0.11544618701919933,21490.016206647826,43,-0.03316332863950455,-0.033725700213805575,-0.10531457114643661,-0.37594048616612286,0.1294691696053499,-0.10831136577839862,186147.47495362425
2024-12-26 00:00:00+00:00,0.12154953424419519,0.12248569332574878,0.1114529737703186,0.1114529737703186,13276.244702640744,23,-0.034589390537572595,-0.035201766109866764,-0.1362611948533281,-0.37594048616612286,0.1294691696053499,-0.1391543321854043,119119.69912979015
2024-12-25 00:00:00+00:00,0.12646320100404768,0.1281391654533529,0.12062823335317668,0.12077702750029927,23044.050182533974,38,0.08365908431654412,0.08034335568966355,-0.06400159732609156,-0.37594048616612286,0.1294691696053499,-0.06713677187817124,190798.28887556348
2024-12-24 00:00:00+00:00,0.12189844060792954,0.12780165949121988,0.11961594884339466,0.1265505069199548,39586.71504408649,53,0.04780279444815139,0.04669539495554885,-0.019258258079272728,-0.37594048616612286,0.1294691696053499,-0.02254330273602434,312813.563592643
2024-12-23 00:00:00+00:00,0.1146559080653105,0.12574318933087217,0.11163319335450538,0.12282074868299372,50629.46262920354,62,-0.029472487528795277,-0.02991552801527728,-0.04816315683700034,-0.37594048616612286,0.1294691696053499,-0.05135138305607434,412222.3905333831
2024-12-22 00:00:00+00:00,0.11632102105395173,0.11888574724701699,0.11157411654141741,0.11534171013744618,23488.405570954295,49,-0.060893933848679804,-0.06282684965530037,-0.1061242465993043,-0.37594048616612286,0.1294691696053499,-0.10911832918189934,203641.904935903
2024-12-21 00:00:00+00:00,0.12701097128934385,0.13343655924709827,0.11395657175441808,0.11495084596742576,34723.20266040631,58,-0.003388749564703475,-0.0033945043812758195,-0.10915336766953987,-0.37594048616612286,0.1294691696053499,-0.11213730405608646,302070.0053851366
2024-12-20 00:00:00+00:00,0.12462500296587975,0.13714560461504607,0.10613367876239894,0.1272442702480353,79844.50537474333,66,0.10694505270620791,0.10160401627616093,-0.013881727621810946,-0.37594048616612286,0.1294691696053499,-0.017184781242488678,627489.9861432161
2024-12-19 00:00:00+00:00,0.1372441637351929,0.1375232983685472,0.12100504234286422,0.1259143133251101,59341.35255629572,56,-0.010451998509109606,-0.01050700426126361,-0.02418863433451357,-0.37594048616612286,0.1294691696053499,-0.0274571644436723,471283.6133496329
2024-12-18 00:00:00+00:00,0.15002671752548807,0.15181137896687355,0.13680540170588398,0.13883146437933977,40162.542458142605,34,0.10258683634224841,0.09765908835943293,0.0759167665359175,-0.37594048616612286,0.13883146437933977,0.0,289289.91448511585
2024-12-17 00:00:00+00:00,0.16372184451396685,0.16372184451396685,0.14867675255122098,0.14867675255122098,25516.471613826656,26,0.07091539526645185,0.06851379232887726,0.15221582930861488,-0.37594048616612286,0.14867675255122098,0.0,171623.81593609205
2024-12-16 00:00:00+00:00,0.1708576165691479,0.18113337188723,0.15938268048944657,0.1637891325481901,69028.81393449458,43,0.10164588436085675,0.09680532003478154,0.26933382625326696,-0.37594048616612286,0.1637891325481901,0.0,421449.29190698836
2024-12-15 00:00:00+00:00,0.1591137631505493,0.17106031899325652,0.15565241563738705,0.17106031899325652,75940.54935458931,70,0.04439358296819296,0.0434364135958806,0.32568410278337523,-0.37594048616612286,0.17106031899325652,0.0,443940.1832144544
2024-12-14 00:00:00+00:00,0.17413947568116261,0.17413947568116261,0.15763040921873014,0.15971348578381683,24083.780121143736,28,-0.0663323515133103,-0.06863474081622875,0.2377483588819409,-0.37594048616612286,0.17106031899325652,-0.0663323515133103,150793.6540421063
2024-12-13 00:00:00+00:00,0.17218371112494804,0.17793183394181428,0.16774064135334593,0.1719023213449069,66053.09698682316,43,0.07631688395799263,0.07354492020213982,0.3322094567559297,-0.37594048616612286,0.1719023213449069,0.0,384247.84767329245
