timestamp,open,high,low,close,volume,trades,days_since_launch,return,log_return,cumulative_return,sharpe_ratio,cum_max,drawdown,turnover
2024-09-25 00:00:00+00:00,1.5805474393051e-05,4.5381287184248e-05,1.2811854111699e-05,2.9285357669089e-05,11354361.198065361,6298,1,0.8524774529856256,0.6165239069861687,0.8524774529856256,1.9755902243963388,2.9285357669089e-05,0.0,387714615828.3055
2024-09-26 00:00:00+00:00,2.9580848474993e-05,3.8845913951669e-05,1.6363283281021e-05,1.8929331685424e-05,6440401.816566348,3693,2,-0.35362470558438464,-0.4363749927785369,0.19739565907187306,1.9755902243963388,2.9285357669089e-05,-0.35362470558438464,340233977807.34106
2024-09-27 00:00:00+00:00,1.9011620683074e-05,2.3662408783875e-05,9.724792691345e-06,1.4816935982927e-05,4811030.55531346,3387,3,-0.21724991514960013,-0.24494181037524473,-0.06273844626199088,1.9755902243963388,2.9285357669089e-05,-0.4940496834509749,324698072587.8164
2024-09-28 00:00:00+00:00,1.5025761239932e-05,3.9283687420066e-05,1.459413488908e-05,2.766259523804e-05,5677823.17632492,4129,4,0.8669578696914513,0.6243102985264267,0.7498278337104132,1.9755902243963388,2.9285357669089e-05,-0.0554120748459167,205252729451.68594
2024-09-29 00:00:00+00:00,2.6518246651949e-05,4.6256172829107e-05,2.2122363583796e-05,4.0844851992364e-05,3192024.412100076,2480,5,0.4765372388559017,0.38969964291725406,1.5836859580599776,1.9755902243963388,4.0844851992364e-05,0.0,78149981121.16624
2024-09-30 00:00:00+00:00,4.0609175637637e-05,4.6189585529742e-05,2.659865054952e-05,2.8916829720505e-05,2636210.395541762,1869,6,-0.2920324518274411,-0.3453570222533797,0.8291658129755912,1.9755902243963388,4.0844851992364e-05,-0.2920324518274411,91165263309.3599
2024-10-01 00:00:00+00:00,2.8650209458042e-05,3.1595967618587e-05,1.8606665568811e-05,2.2577703694066e-05,2332737.9331251555,1663,7,-0.21921926046906548,-0.24746091179645135,0.4281774361797852,1.9755902243963388,4.0844851992364e-05,-0.4472325741739269,103320424642.57597
2024-10-02 00:00:00+00:00,2.2769780297483e-05,2.4554984574245e-05,1.4006965299033e-05,1.7381590409417e-05,1433601.4791396584,1194,8,-0.2301435679667757,-0.2615512334236284,0.0994915853277274,1.9755902243963388,4.0844851992364e-05,-0.5744484418093494,82478153343.37654
2024-10-03 00:00:00+00:00,1.7326603106484e-05,2.5585814785936e-05,1.2040460751079e-05,2.1476189932252e-05,1770509.016984137,1447,9,0.23557105111719978,0.21153325277940893,0.35849997377789644,1.9755902243963388,4.0844851992364e-05,-0.4742008139418157,82440554985.27997
2024-10-04 00:00:00+00:00,2.1415659704198e-05,2.2293038209511e-05,1.4740428672277e-05,1.6830030449209e-05,846191.6527629651,965,10,-0.21634002575408406,-0.24378005902850194,0.06460205446386369,1.9755902243963388,4.0844851992364e-05,-0.5879522233951198,50278676281.46421
2024-10-05 00:00:00+00:00,1.6793595533788e-05,2.0587903727984e-05,1.3249167665978e-05,1.7931065954999e-05,1038209.7405208974,1123,11,0.06542088614235064,0.06336991934685422,0.1342492642558566,1.9755902243963388,4.0844851992364e-05,-0.5609956927166431,57900056980.79846
2024-10-06 00:00:00+00:00,1.8005380728034e-05,1.8930012885592e-05,1.2120431019324e-05,1.4655394862618e-05,1024493.1074892051,1071,12,-0.1826813364359844,-0.20172621908635707,-0.0729569071899353,1.9755902243963388,4.0844851992364e-05,-0.6411935862723204,69905527424.74469
2024-10-07 00:00:00+00:00,1.4560869896678e-05,1.9126234039028e-05,1.2545446807476e-05,1.4224457043031e-05,1079536.482879583,1003,13,-0.029404722535740557,-0.029845707606765668,-0.10021635211269009,1.9755902243963388,4.0844851992364e-05,-0.6517441893120268,75892983444.90985
