timestamp,open,high,low,close,volume,trades,return,log_return,cumulative_return,sharpe_ratio,cum_max,drawdown,turnover
2025-07-02 09:30:00+00:00,8.49038297084e-06,8.553007754945e-06,8.49038297084e-06,8.49038297084e-06,273.75813439084015,2,0.014242693779928928,0.014142219509263901,0.014242693779928928,4.671565081072593,8.49038297084e-06,0.0,32243319.922205552
2025-07-02 09:10:00+00:00,7.829616516379e-06,7.829616516379e-06,7.829616516379e-06,7.829616516379e-06,97.92159481926147,1,-0.07782528264394972,-0.08102057516108813,-0.06469103053305503,4.671565081072593,8.49038297084e-06,-0.07782528264394972,12506563.330964737
2025-07-02 09:00:00+00:00,8.235987723931e-06,8.235987723931e-06,8.11278862133e-06,8.11278862133e-06,503.07664563072075,2,0.03616679110127863,0.03552812615044786,-0.03086390641919179,4.671565081072593,8.49038297084e-06,-0.04447318228245278,62010323.34406452
2025-07-02 08:50:00+00:00,9.786954275791e-06,9.786954275791e-06,9.396568352594e-06,9.786954275791e-06,647.081937157561,2,0.20636130590895885,0.1876086437427152,0.16912828345565067,4.671565081072593,9.786954275791e-06,0.0,66116783.518462144
2025-07-02 08:30:00+00:00,7.946183898466e-06,8.919445881805e-06,7.946183898466e-06,7.946183898466e-06,589.384669956426,4,-0.18808408882407157,-0.2083585018480371,-0.05076614445655625,4.671565081072593,9.786954275791e-06,-0.18808408882407157,74172039.99899952
2025-07-02 08:20:00+00:00,9.817055144177e-06,9.817055144177e-06,9.817055144177e-06,9.817055144177e-06,122.55906796786401,1,0.2354427319599499,0.2114293932556426,0.17272406776146854,4.671565081072593,9.817055144177e-06,0.0,12484300.655126715
2025-07-02 08:10:00+00:00,9.424406853259e-06,9.424406853259e-06,9.424406853259e-06,9.424406853259e-06,22.155066905788576,1,-0.03999654531337726,-0.04081839589483151,0.12581915644515895,4.671565081072593,9.817055144177e-06,-0.03999654531337726,2350818.173573147
2025-07-02 07:50:00+00:00,9.493157784731e-06,9.493157784731e-06,9.493157784731e-06,9.493157784731e-06,14.51876536251866,1,0.007294987636089267,0.00726850791529057,0.13403199327189874,4.671565081072593,9.817055144177e-06,-0.032993331980835316,1529392.61010398
2025-07-02 07:40:00+00:00,9.535768720395e-06,9.596772232387e-06,9.535768720395e-06,9.535768720395e-06,715.4835336268363,2,0.004488594483548436,0.004478550786835552,0.13912220302106637,4.671565081072593,9.817055144177e-06,-0.028652831185209893,75031552.7364425
2025-07-02 07:30:00+00:00,1.2250331746456e-05,1.2292858803229e-05,1.2250331746456e-05,1.2250331746456e-05,136.51608799746114,2,0.2846716510914449,0.25050316125279504,0.4633980013499974,4.671565081072593,1.2250331746456e-05,0.0,11143868.657839002
